param_x_name,param_x_value,param_y_name,param_y_value,seed,joint_pass_fraction,first_failed_signature,failure_mode,joint_protected_pass,SIG_A_score,SIG_A_sd,SIG_A_protected_pass,SIG_B_score,SIG_B_sd,SIG_B_protected_pass,SIG_C_score,SIG_C_sd,SIG_C_protected_pass,SIG_D_score,SIG_D_sd,SIG_D_protected_pass,SIG_E_score,SIG_E_sd,SIG_E_protected_pass
structural_noise,0.0,replay_gain,0.0,404,,SIG_A,SIG_A;SIG_B;SIG_E,False,0.0,,False,-0.017974996819294375,,False,0.14801320585098252,,True,19.21182983448674,,True,0.0,,False
structural_noise,0.0,replay_gain,0.1,multi,1.0,none,none,True,0.09144162727936878,0.0,True,0.09107837272112279,0.0,True,0.15085928897862821,0.0,True,20.24897069180381,0.0,True,2.352692230041188,0.0,True
structural_noise,0.0,replay_gain,0.1,0,,none,none,True,0.09144162727936878,,True,0.09107837272112279,,True,0.15085928897862821,,True,20.24897069180381,,True,2.352692230041188,,True
structural_noise,0.0,replay_gain,0.1,1,,none,none,True,0.09144162727936878,,True,0.09107837272112279,,True,0.15085928897862821,,True,20.24897069180381,,True,2.352692230041188,,True
structural_noise,0.0,replay_gain,0.1,2,,none,none,True,0.09144162727936878,,True,0.09107837272112279,,True,0.15085928897862821,,True,20.24897069180381,,True,2.352692230041188,,True
structural_noise,0.0,replay_gain,0.1,3,,none,none,True,0.09144162727936878,,True,0.09107837272112279,,True,0.15085928897862821,,True,20.24897069180381,,True,2.352692230041188,,True
structural_noise,0.0,replay_gain,0.1,4,,none,none,True,0.09144162727936878,,True,0.09107837272112279,,True,0.15085928897862821,,True,20.24897069180381,,True,2.352692230041188,,True
structural_noise,0.0,replay_gain,0.1,42,,none,none,True,0.09144162727936878,,True,0.09107837272112279,,True,0.15085928897862821,,True,20.24897069180381,,True,2.352692230041188,,True
structural_noise,0.0,replay_gain,0.1,101,,none,none,True,0.09144162727936878,,True,0.09107837272112279,,True,0.15085928897862821,,True,20.24897069180381,,True,2.352692230041188,,True
structural_noise,0.0,replay_gain,0.1,202,,none,none,True,0.09144162727936878,,True,0.09107837272112279,,True,0.15085928897862821,,True,20.24897069180381,,True,2.352692230041188,,True
structural_noise,0.0,replay_gain,0.1,303,,none,none,True,0.09144162727936878,,True,0.09107837272112279,,True,0.15085928897862821,,True,20.24897069180381,,True,2.352692230041188,,True
structural_noise,0.0,replay_gain,0.1,404,,none,none,True,0.09144162727936878,,True,0.09107837272112279,,True,0.15085928897862821,,True,20.24897069180381,,True,2.352692230041188,,True
structural_noise,0.0,replay_gain,0.25,multi,1.0,none,none,True,0.14902214350069898,0.0,True,0.18652170276103885,0.0,True,0.15308627140691464,0.0,True,20.866561710942214,0.0,True,1.8009720776194897,2.340555645717801e-16,True
structural_noise,0.0,replay_gain,0.25,0,,none,none,True,0.14902214350069898,,True,0.18652170276103885,,True,0.15308627140691464,,True,20.866561710942214,,True,1.8009720776194895,,True
structural_noise,0.0,replay_gain,0.25,1,,none,none,True,0.14902214350069898,,True,0.18652170276103885,,True,0.15308627140691464,,True,20.866561710942214,,True,1.8009720776194895,,True
structural_noise,0.0,replay_gain,0.25,2,,none,none,True,0.14902214350069898,,True,0.18652170276103885,,True,0.15308627140691464,,True,20.866561710942214,,True,1.8009720776194895,,True
structural_noise,0.0,replay_gain,0.25,3,,none,none,True,0.14902214350069898,,True,0.18652170276103885,,True,0.15308627140691464,,True,20.866561710942214,,True,1.8009720776194895,,True
structural_noise,0.0,replay_gain,0.25,4,,none,none,True,0.14902214350069898,,True,0.18652170276103885,,True,0.15308627140691464,,True,20.866561710942214,,True,1.8009720776194895,,True
structural_noise,0.0,replay_gain,0.25,42,,none,none,True,0.14902214350069898,,True,0.18652170276103885,,True,0.15308627140691464,,True,20.866561710942214,,True,1.8009720776194895,,True
structural_noise,0.0,replay_gain,0.25,101,,none,none,True,0.14902214350069898,,True,0.18652170276103885,,True,0.15308627140691464,,True,20.866561710942214,,True,1.8009720776194895,,True
structural_noise,0.0,replay_gain,0.25,202,,none,none,True,0.14902214350069898,,True,0.18652170276103885,,True,0.15308627140691464,,True,20.866561710942214,,True,1.8009720776194895,,True
structural_noise,0.0,replay_gain,0.25,303,,none,none,True,0.14902214350069898,,True,0.18652170276103885,,True,0.15308627140691464,,True,20.866561710942214,,True,1.8009720776194895,,True
structural_noise,0.0,replay_gain,0.25,404,,none,none,True,0.14902214350069898,,True,0.18652170276103885,,True,0.15308627140691464,,True,20.866561710942214,,True,1.8009720776194895,,True
structural_noise,0.0,replay_gain,0.4,multi,1.0,none,none,True,0.14333302989614727,0.0,True,0.2165350164407295,2.925694557147251e-17,True,0.15399032480861272,0.0,True,20.95123023600088,0.0,True,1.649067228559577,0.0,True
structural_noise,0.0,replay_gain,0.4,0,,none,none,True,0.14333302989614727,,True,0.21653501644072948,,True,0.15399032480861272,,True,20.95123023600088,,True,1.649067228559577,,True
structural_noise,0.0,replay_gain,0.4,1,,none,none,True,0.14333302989614727,,True,0.21653501644072948,,True,0.15399032480861272,,True,20.95123023600088,,True,1.649067228559577,,True
structural_noise,0.0,replay_gain,0.4,2,,none,none,True,0.14333302989614727,,True,0.21653501644072948,,True,0.15399032480861272,,True,20.95123023600088,,True,1.649067228559577,,True
structural_noise,0.0,replay_gain,0.4,3,,none,none,True,0.14333302989614727,,True,0.21653501644072948,,True,0.15399032480861272,,True,20.95123023600088,,True,1.649067228559577,,True
structural_noise,0.0,replay_gain,0.4,4,,none,none,True,0.14333302989614727,,True,0.21653501644072948,,True,0.15399032480861272,,True,20.95123023600088,,True,1.649067228559577,,True
structural_noise,0.0,replay_gain,0.4,42,,none,none,True,0.14333302989614727,,True,0.21653501644072948,,True,0.15399032480861272,,True,20.95123023600088,,True,1.649067228559577,,True
structural_noise,0.0,replay_gain,0.4,101,,none,none,True,0.14333302989614727,,True,0.21653501644072948,,True,0.15399032480861272,,True,20.95123023600088,,True,1.649067228559577,,True
structural_noise,0.0,replay_gain,0.4,202,,none,none,True,0.14333302989614727,,True,0.21653501644072948,,True,0.15399032480861272,,True,20.95123023600088,,True,1.649067228559577,,True
structural_noise,0.0,replay_gain,0.4,303,,none,none,True,0.14333302989614727,,True,0.21653501644072948,,True,0.15399032480861272,,True,20.95123023600088,,True,1.649067228559577,,True
structural_noise,0.0,replay_gain,0.4,404,,none,none,True,0.14333302989614727,,True,0.21653501644072948,,True,0.15399032480861272,,True,20.95123023600088,,True,1.649067228559577,,True
structural_noise,0.0,replay_gain,0.6,multi,1.0,none,none,True,0.14030096456167307,0.0,True,0.2327840625602735,0.0,True,0.15436425784839128,0.0,True,20.991774666311294,0.0,True,1.572197682886101,0.0,True
structural_noise,0.0,replay_gain,0.6,0,,none,none,True,0.14030096456167307,,True,0.2327840625602735,,True,0.15436425784839128,,True,20.991774666311294,,True,1.572197682886101,,True
structural_noise,0.0,replay_gain,0.6,1,,none,none,True,0.14030096456167307,,True,0.2327840625602735,,True,0.15436425784839128,,True,20.991774666311294,,True,1.572197682886101,,True
structural_noise,0.0,replay_gain,0.6,2,,none,none,True,0.14030096456167307,,True,0.2327840625602735,,True,0.15436425784839128,,True,20.991774666311294,,True,1.572197682886101,,True
structural_noise,0.0,replay_gain,0.6,3,,none,none,True,0.14030096456167307,,True,0.2327840625602735,,True,0.15436425784839128,,True,20.991774666311294,,True,1.572197682886101,,True
structural_noise,0.0,replay_gain,0.6,4,,none,none,True,0.14030096456167307,,True,0.2327840625602735,,True,0.15436425784839128,,True,20.991774666311294,,True,1.572197682886101,,True
structural_noise,0.0,replay_gain,0.6,42,,none,none,True,0.14030096456167307,,True,0.2327840625602735,,True,0.15436425784839128,,True,20.991774666311294,,True,1.572197682886101,,True
structural_noise,0.0,replay_gain,0.6,101,,none,none,True,0.14030096456167307,,True,0.2327840625602735,,True,0.15436425784839128,,True,20.991774666311294,,True,1.572197682886101,,True
structural_noise,0.0,replay_gain,0.6,202,,none,none,True,0.14030096456167307,,True,0.2327840625602735,,True,0.15436425784839128,,True,20.991774666311294,,True,1.572197682886101,,True
structural_noise,0.0,replay_gain,0.6,303,,none,none,True,0.14030096456167307,,True,0.2327840625602735,,True,0.15436425784839128,,True,20.991774666311294,,True,1.572197682886101,,True
structural_noise,0.0,replay_gain,0.6,404,,none,none,True,0.14030096456167307,,True,0.2327840625602735,,True,0.15436425784839128,,True,20.991774666311294,,True,1.572197682886101,,True
structural_noise,0.0,replay_gain,0.8,multi,1.0,none,none,True,0.13601950846626842,0.0,True,0.2386304214396444,0.0,True,0.15452201985993197,0.0,True,20.995806879648978,0.0,True,1.5473338336916809,0.0,True
structural_noise,0.0,replay_gain,0.8,0,,none,none,True,0.13601950846626842,,True,0.2386304214396444,,True,0.15452201985993197,,True,20.995806879648978,,True,1.5473338336916809,,True
structural_noise,0.0,replay_gain,0.8,1,,none,none,True,0.13601950846626842,,True,0.2386304214396444,,True,0.15452201985993197,,True,20.995806879648978,,True,1.5473338336916809,,True
structural_noise,0.0,replay_gain,0.8,2,,none,none,True,0.13601950846626842,,True,0.2386304214396444,,True,0.15452201985993197,,True,20.995806879648978,,True,1.5473338336916809,,True
structural_noise,0.0,replay_gain,0.8,3,,none,none,True,0.13601950846626842,,True,0.2386304214396444,,True,0.15452201985993197,,True,20.995806879648978,,True,1.5473338336916809,,True
structural_noise,0.0,replay_gain,0.8,4,,none,none,True,0.13601950846626842,,True,0.2386304214396444,,True,0.15452201985993197,,True,20.995806879648978,,True,1.5473338336916809,,True
structural_noise,0.0,replay_gain,0.8,42,,none,none,True,0.13601950846626842,,True,0.2386304214396444,,True,0.15452201985993197,,True,20.995806879648978,,True,1.5473338336916809,,True
structural_noise,0.0,replay_gain,0.8,101,,none,none,True,0.13601950846626842,,True,0.2386304214396444,,True,0.15452201985993197,,True,20.995806879648978,,True,1.5473338336916809,,True
structural_noise,0.0,replay_gain,0.8,202,,none,none,True,0.13601950846626842,,True,0.2386304214396444,,True,0.15452201985993197,,True,20.995806879648978,,True,1.5473338336916809,,True
structural_noise,0.0,replay_gain,0.8,303,,none,none,True,0.13601950846626842,,True,0.2386304214396444,,True,0.15452201985993197,,True,20.995806879648978,,True,1.5473338336916809,,True
structural_noise,0.0,replay_gain,0.8,404,,none,none,True,0.13601950846626842,,True,0.2386304214396444,,True,0.15452201985993197,,True,20.995806879648978,,True,1.5473338336916809,,True
structural_noise,0.0,replay_gain,1.0,multi,1.0,none,none,True,0.13565184853446277,0.0,True,0.24378962575060478,2.925694557147251e-17,True,0.15461104110575163,0.0,True,21.00931108258705,0.0,True,1.5237038481065608,0.0,True
structural_noise,0.0,replay_gain,1.0,0,,none,none,True,0.13565184853446277,,True,0.2437896257506048,,True,0.15461104110575163,,True,21.00931108258705,,True,1.5237038481065608,,True
structural_noise,0.0,replay_gain,1.0,1,,none,none,True,0.13565184853446277,,True,0.2437896257506048,,True,0.15461104110575163,,True,21.00931108258705,,True,1.5237038481065608,,True
structural_noise,0.0,replay_gain,1.0,2,,none,none,True,0.13565184853446277,,True,0.2437896257506048,,True,0.15461104110575163,,True,21.00931108258705,,True,1.5237038481065608,,True
structural_noise,0.0,replay_gain,1.0,3,,none,none,True,0.13565184853446277,,True,0.2437896257506048,,True,0.15461104110575163,,True,21.00931108258705,,True,1.5237038481065608,,True
structural_noise,0.0,replay_gain,1.0,4,,none,none,True,0.13565184853446277,,True,0.2437896257506048,,True,0.15461104110575163,,True,21.00931108258705,,True,1.5237038481065608,,True
structural_noise,0.0,replay_gain,1.0,42,,none,none,True,0.13565184853446277,,True,0.2437896257506048,,True,0.15461104110575163,,True,21.00931108258705,,True,1.5237038481065608,,True
structural_noise,0.0,replay_gain,1.0,101,,none,none,True,0.13565184853446277,,True,0.2437896257506048,,True,0.15461104110575163,,True,21.00931108258705,,True,1.5237038481065608,,True
structural_noise,0.0,replay_gain,1.0,202,,none,none,True,0.13565184853446277,,True,0.2437896257506048,,True,0.15461104110575163,,True,21.00931108258705,,True,1.5237038481065608,,True
structural_noise,0.0,replay_gain,1.0,303,,none,none,True,0.13565184853446277,,True,0.2437896257506048,,True,0.15461104110575163,,True,21.00931108258705,,True,1.5237038481065608,,True
structural_noise,0.0,replay_gain,1.0,404,,none,none,True,0.13565184853446277,,True,0.2437896257506048,,True,0.15461104110575163,,True,21.00931108258705,,True,1.5237038481065608,,True
structural_noise,0.0,replay_gain,1.25,multi,1.0,none,none,True,0.13657579921583762,0.0,True,0.248173336720531,0.0,True,0.1546692712991115,0.0,True,21.024218809230053,0.0,True,1.5031813071288918,0.0,True
structural_noise,0.0,replay_gain,1.25,0,,none,none,True,0.13657579921583762,,True,0.248173336720531,,True,0.1546692712991115,,True,21.024218809230053,,True,1.5031813071288918,,True
structural_noise,0.0,replay_gain,1.25,1,,none,none,True,0.13657579921583762,,True,0.248173336720531,,True,0.1546692712991115,,True,21.024218809230053,,True,1.5031813071288918,,True
structural_noise,0.0,replay_gain,1.25,2,,none,none,True,0.13657579921583762,,True,0.248173336720531,,True,0.1546692712991115,,True,21.024218809230053,,True,1.5031813071288918,,True
structural_noise,0.0,replay_gain,1.25,3,,none,none,True,0.13657579921583762,,True,0.248173336720531,,True,0.1546692712991115,,True,21.024218809230053,,True,1.5031813071288918,,True
structural_noise,0.0,replay_gain,1.25,4,,none,none,True,0.13657579921583762,,True,0.248173336720531,,True,0.1546692712991115,,True,21.024218809230053,,True,1.5031813071288918,,True
structural_noise,0.0,replay_gain,1.25,42,,none,none,True,0.13657579921583762,,True,0.248173336720531,,True,0.1546692712991115,,True,21.024218809230053,,True,1.5031813071288918,,True
structural_noise,0.0,replay_gain,1.25,101,,none,none,True,0.13657579921583762,,True,0.248173336720531,,True,0.1546692712991115,,True,21.024218809230053,,True,1.5031813071288918,,True
structural_noise,0.0,replay_gain,1.25,202,,none,none,True,0.13657579921583762,,True,0.248173336720531,,True,0.1546692712991115,,True,21.024218809230053,,True,1.5031813071288918,,True
structural_noise,0.0,replay_gain,1.25,303,,none,none,True,0.13657579921583762,,True,0.248173336720531,,True,0.1546692712991115,,True,21.024218809230053,,True,1.5031813071288918,,True
structural_noise,0.0,replay_gain,1.25,404,,none,none,True,0.13657579921583762,,True,0.248173336720531,,True,0.1546692712991115,,True,21.024218809230053,,True,1.5031813071288918,,True
structural_noise,0.0,replay_gain,1.5,multi,1.0,none,none,True,0.13385797741895988,0.0,True,0.24854024266310945,2.925694557147251e-17,True,0.1547046932758744,0.0,True,21.017035387319932,0.0,True,1.5031056018853843,0.0,True
structural_noise,0.0,replay_gain,1.5,0,,none,none,True,0.13385797741895988,,True,0.24854024266310948,,True,0.1547046932758744,,True,21.017035387319932,,True,1.5031056018853843,,True
structural_noise,0.0,replay_gain,1.5,1,,none,none,True,0.13385797741895988,,True,0.24854024266310948,,True,0.1547046932758744,,True,21.017035387319932,,True,1.5031056018853843,,True
structural_noise,0.0,replay_gain,1.5,2,,none,none,True,0.13385797741895988,,True,0.24854024266310948,,True,0.1547046932758744,,True,21.017035387319932,,True,1.5031056018853843,,True
structural_noise,0.0,replay_gain,1.5,3,,none,none,True,0.13385797741895988,,True,0.24854024266310948,,True,0.1547046932758744,,True,21.017035387319932,,True,1.5031056018853843,,True
structural_noise,0.0,replay_gain,1.5,4,,none,none,True,0.13385797741895988,,True,0.24854024266310948,,True,0.1547046932758744,,True,21.017035387319932,,True,1.5031056018853843,,True
structural_noise,0.0,replay_gain,1.5,42,,none,none,True,0.13385797741895988,,True,0.24854024266310948,,True,0.1547046932758744,,True,21.017035387319932,,True,1.5031056018853843,,True
structural_noise,0.0,replay_gain,1.5,101,,none,none,True,0.13385797741895988,,True,0.24854024266310948,,True,0.1547046932758744,,True,21.017035387319932,,True,1.5031056018853843,,True
structural_noise,0.0,replay_gain,1.5,202,,none,none,True,0.13385797741895988,,True,0.24854024266310948,,True,0.1547046932758744,,True,21.017035387319932,,True,1.5031056018853843,,True
structural_noise,0.0,replay_gain,1.5,303,,none,none,True,0.13385797741895988,,True,0.24854024266310948,,True,0.1547046932758744,,True,21.017035387319932,,True,1.5031056018853843,,True
structural_noise,0.0,replay_gain,1.5,404,,none,none,True,0.13385797741895988,,True,0.24854024266310948,,True,0.1547046932758744,,True,21.017035387319932,,True,1.5031056018853843,,True
structural_noise,0.005,replay_gain,0.0,multi,0.0,SIG_A,SIG_A;SIG_B;SIG_E,False,0.004916903169644093,0.015185992752619002,False,-0.017410121188295425,0.012870957128619144,False,0.14801320585098252,0.0,True,19.473401233811003,3.1067456163113256,True,-0.03465122960419604,0.14370541607949172,False
structural_noise,0.005,replay_gain,0.0,0,,SIG_A,SIG_A;SIG_B;SIG_E,False,0.010079918594811499,,False,-0.014712830292056944,,False,0.14801320585098252,,True,17.64249876128133,,True,-0.33819110935102814,,False
structural_noise,0.005,replay_gain,0.0,1,,SIG_B,SIG_B;SIG_E,False,0.03407107107219631,,True,0.00601411566745691,,False,0.14801320585098252,,True,21.874166348756432,,True,-0.11234005141375503,,False
structural_noise,0.005,replay_gain,0.0,2,,SIG_A,SIG_A;SIG_B,False,0.011493655841688155,,False,-0.024361251713318377,,False,0.14801320585098252,,True,23.430286720375165,,True,0.12197950201458502,,True
structural_noise,0.005,replay_gain,0.0,3,,SIG_A,SIG_A;SIG_B;SIG_E,False,0.0044496793109942145,,False,-0.025437380735225223,,False,0.14801320585098252,,True,23.089683343930357,,True,0.08641256057481195,,False
structural_noise,0.005,replay_gain,0.0,4,,SIG_A,SIG_A;SIG_B;SIG_E,False,-0.002970719241452424,,False,-0.02063633343709148,,False,0.14801320585098252,,True,18.798820353025366,,True,-0.06991953728832523,,False
structural_noise,0.005,replay_gain,0.0,42,,SIG_A,SIG_A;SIG_B;SIG_E,False,-0.01742436787632995,,False,-0.030707904026328947,,False,0.14801320585098252,,True,18.270989517815984,,True,0.055979977953878435,,False
structural_noise,0.005,replay_gain,0.0,101,,SIG_A,SIG_A;SIG_B;SIG_E,False,0.012683839486731685,,False,-0.0024069898796905687,,False,0.14801320585098252,,True,22.108716126542028,,True,-0.04876047483532042,,False
structural_noise,0.005,replay_gain,0.0,202,,SIG_A,SIG_A;SIG_B,False,-0.01649319600983562,,False,-0.03632870747296285,,False,0.14801320585098252,,True,14.415172619677637,,True,0.14266570919069843,,True
structural_noise,0.005,replay_gain,0.0,303,,SIG_A,SIG_A;SIG_B;SIG_E,False,0.012531745936807892,,False,-0.010667754777890837,,False,0.14801320585098252,,True,15.654435318801989,,True,-0.11197669967470825,,False
structural_noise,0.005,replay_gain,0.0,404,,SIG_A,SIG_A;SIG_B;SIG_E,False,0.0007474045808291696,,False,-0.014856175215845924,,False,0.14801320585098252,,True,19.449243227903736,,True,-0.07236217321279714,,False
structural_noise,0.005,replay_gain,0.1,multi,1.0,none,none,True,0.09652635184268575,0.01329672538035158,True,0.09177551912255963,0.010912478683545074,True,0.15085928897862821,0.0,True,20.46413169432209,2.5007601638436636,True,2.33973654873553,0.2903463488973116,True
structural_noise,0.005,replay_gain,0.1,0,,none,none,True,0.10226330884409984,,True,0.0948220898264529,,True,0.15085928897862821,,True,18.96729002380953,,True,2.311445638522475,,True
structural_noise,0.005,replay_gain,0.1,1,,none,none,True,0.12103985634135372,,True,0.1118181368641411,,True,0.15085928897862821,,True,22.361122481936388,,True,1.9834276030557687,,True
structural_noise,0.005,replay_gain,0.1,2,,none,none,True,0.1055430213848062,,True,0.08668695049039526,,True,0.15085928897862821,,True,23.670685997630798,,True,2.185450149162624,,True
structural_noise,0.005,replay_gain,0.1,3,,none,none,True,0.09643274795749579,,True,0.08396400577474117,,True,0.15085928897862821,,True,23.366855694909706,,True,2.2229161464259284,,True
structural_noise,0.005,replay_gain,0.1,4,,none,none,True,0.08868457780136474,,True,0.08826291118396518,,True,0.15085928897862821,,True,19.915819807661165,,True,2.317525070389476,,True
structural_noise,0.005,replay_gain,0.1,42,,none,none,True,0.07614011725669856,,True,0.07975871436242266,,True,0.15085928897862821,,True,19.478640164262,,True,2.6187791389616377,,True
structural_noise,0.005,replay_gain,0.1,101,,none,none,True,0.10140184814742426,,True,0.10437895253840634,,True,0.15085928897862821,,True,22.62362105742119,,True,2.016202654456391,,True
structural_noise,0.005,replay_gain,0.1,202,,none,none,True,0.07908648021703546,,True,0.07691237420694985,,True,0.15085928897862821,,True,16.491748600576454,,True,2.9353982831406635,,True
structural_noise,0.005,replay_gain,0.1,303,,none,none,True,0.10324215674597259,,True,0.09763180764884194,,True,0.15085928897862821,,True,17.298340196088045,,True,2.557421112573238,,True
structural_noise,0.005,replay_gain,0.1,404,,none,none,True,0.09142940373060637,,True,0.09351924832927982,,True,0.15085928897862821,,True,20.46719291892565,,True,2.2487996906670995,,True
structural_noise,0.005,replay_gain,0.25,multi,1.0,none,none,True,0.15424792666288148,0.012012029377928269,True,0.18734819785160944,0.00935027511197727,True,0.15308627140691464,0.0,True,21.044555600332835,2.142059685728853,True,1.7826230414022652,0.17470653081267523,True
structural_noise,0.005,replay_gain,0.25,0,,none,none,True,0.16051647879980468,,True,0.19066970229396318,,True,0.15308627140691464,,True,19.745070117152565,,True,1.737082159905316,,True
structural_noise,0.005,replay_gain,0.25,1,,none,none,True,0.1750968843709203,,True,0.20466477999090593,,True,0.15308627140691464,,True,22.60440293383869,,True,1.5547475840723362,,True
structural_noise,0.005,replay_gain,0.25,2,,none,none,True,0.16538715639582058,,True,0.1839573568405869,,True,0.15308627140691464,,True,23.824831945609255,,True,1.7160225433233383,,True
structural_noise,0.005,replay_gain,0.25,3,,none,none,True,0.15424073088749346,,True,0.17954380553034432,,True,0.15308627140691464,,True,23.516484016762636,,True,1.7478171564186662,,True
structural_noise,0.005,replay_gain,0.25,4,,none,none,True,0.1465935383766348,,True,0.18355359006193284,,True,0.15308627140691464,,True,20.58241672996382,,True,1.7594936296654318,,True
structural_noise,0.005,replay_gain,0.25,42,,none,none,True,0.13551461092213413,,True,0.17631872194976406,,True,0.15308627140691464,,True,20.176809944976867,,True,1.9828801816877224,,True
structural_noise,0.005,replay_gain,0.25,101,,none,none,True,0.15688576488479133,,True,0.19796633507479988,,True,0.15308627140691464,,True,22.92201311641768,,True,1.5822669093366601,,True
structural_noise,0.005,replay_gain,0.25,202,,none,none,True,0.1395450181325396,,True,0.1760140716267622,,True,0.15308627140691464,,True,17.738621046843107,,True,2.1301822288041206,,True
structural_noise,0.005,replay_gain,0.25,303,,none,none,True,0.16017458416172248,,True,0.19235925072198856,,True,0.15308627140691464,,True,18.23214878447352,,True,1.885973098116538,,True
structural_noise,0.005,replay_gain,0.25,404,,none,none,True,0.14852449969695336,,True,0.18843436442504646,,True,0.15308627140691464,,True,21.102757367290238,,True,1.7297649226925231,,True
structural_noise,0.005,replay_gain,0.4,multi,1.0,none,none,True,0.1486714062401521,0.01193673955702771,True,0.21743562705244263,0.009144489224757425,True,0.15399032480861272,0.0,True,21.114971392073844,2.048107589591007,True,1.6301377665899768,0.15190191774230136,True
structural_noise,0.005,replay_gain,0.4,0,,none,none,True,0.1552684315793018,,True,0.22096018047664,,True,0.15399032480861272,,True,19.869587047372036,,True,1.5787376413914858,,True
structural_noise,0.005,replay_gain,0.4,1,,none,none,True,0.16892731409634065,,True,0.234354217440096,,True,0.15399032480861272,,True,22.5765590521286,,True,1.4283623263514194,,True
structural_noise,0.005,replay_gain,0.4,2,,none,none,True,0.16028525739369714,,True,0.21439351766196124,,True,0.15399032480861272,,True,23.786172370333478,,True,1.5832313723281783,,True
structural_noise,0.005,replay_gain,0.4,3,,none,none,True,0.1482413376423407,,True,0.20928100862391263,,True,0.15399032480861272,,True,23.459546577410293,,True,1.6141129821293192,,True
structural_noise,0.005,replay_gain,0.4,4,,none,none,True,0.14107532599996053,,True,0.21339706488387278,,True,0.15399032480861272,,True,20.67888099500474,,True,1.6075169259474722,,True
structural_noise,0.005,replay_gain,0.4,42,,none,none,True,0.1302617522702072,,True,0.2065939747713842,,True,0.15399032480861272,,True,20.26521151257868,,True,1.812366732887157,,True
structural_noise,0.005,replay_gain,0.4,101,,none,none,True,0.1513457681624385,,True,0.22786029432132582,,True,0.15399032480861272,,True,22.9286942253207,,True,1.455225116114201,,True
structural_noise,0.005,replay_gain,0.4,202,,none,none,True,0.13373900098904945,,True,0.20685880886902197,,True,0.15399032480861272,,True,17.995129722236076,,True,1.9287256826392192,,True
structural_noise,0.005,replay_gain,0.4,303,,none,none,True,0.15456041140642085,,True,0.22220596100619028,,True,0.15399032480861272,,True,18.378449786187574,,True,1.7091931382113987,,True
structural_noise,0.005,replay_gain,0.4,404,,none,none,True,0.14300946286176397,,True,0.21845124247002168,,True,0.15399032480861272,,True,21.211482632166263,,True,1.5839057478999177,,True
structural_noise,0.005,replay_gain,0.6,multi,1.0,none,none,True,0.14568892092894004,0.011945672665490145,True,0.2336808707411966,0.009105415890068615,True,0.15436425784839128,0.0,True,21.148805919365053,2.001325356014569,True,1.5533371273727326,0.1416245910518667,True
structural_noise,0.005,replay_gain,0.6,0,,none,none,True,0.15235717833368267,,True,0.2373521784304159,,True,0.15436425784839128,,True,19.93048130831876,,True,1.4990686892437832,,True
structural_noise,0.005,replay_gain,0.6,1,,none,none,True,0.1656733453482473,,True,0.25046835682621005,,True,0.15436425784839128,,True,22.563137540643062,,True,1.3637486804783692,,True
